Date,Product_ID,Product_name,Historical_Sales,Promotion,Demand,Day_of_Week,Month
2023-01-22,MED002,Ibuprofen,25,1,33,5,9
2023-01-22,MED003,Amoxicillin,97,1,105,2,4
2023-01-22,MED004,Painkiller,85,0,82,4,1
2023-01-22,MED005,DOLO,100,0,125,4,7
2023-01-27,MED001,Paracetamol,64,1,87,1,5
2023-01-27,MED002,Ibuprofen,56,1,71,3,3
2023-01-27,MED003,Amoxicillin,41,1,40,0,8
2023-01-27,MED004,Painkiller,98,1,91,2,12
2023-01-27,MED005,DOLO,72,1,62,1,7
2023-02-01,MED001,Paracetamol,33,1,31,2,9
2023-02-01,MED002,Ibuprofen,74,0,92,0,5
2023-02-01,MED003,Amoxicillin,77,0,93,3,1
2023-02-01,MED004,Painkiller,36,0,48,6,2
2023-02-01,MED005,DOLO,66,1,57,0,6
2023-02-06,MED001,Paracetamol,45,0,39,3,4
2023-02-06,MED002,Ibuprofen,31,1,52,6,2
2023-02-06,MED003,Amoxicillin,60,1,53,2,9
2023-02-06,MED004,Painkiller,76,0,89,1,3
2023-02-06,MED005,DOLO,52,1,46,1,4
2023-02-10,MED001,Paracetamol,95,1,104,3,10
2023-02-10,MED002,Ibuprofen,53,0,67,2,12
2023-02-10,MED003,Amoxicillin,66,0,62,5,6
2023-02-10,MED004,Painkiller,79,0,89,5,8
2023-02-10,MED005,DOLO,35,0,58,5,10
2023-02-13,MED001,Paracetamol,88,1,105,5,5
2023-02-13,MED002,Ibuprofen,71,0,88,2,7
2023-02-13,MED003,Amoxicillin,35,0,37,2,12
2023-02-13,MED004,Painkiller,97,1,103,5,11
2023-02-13,MED005,DOLO,91,1,106,4,1
2023-02-17,MED001,Paracetamol,67,1,60,6,3
2023-02-17,MED002,Ibuprofen,51,1,71,6,12
2023-02-17,MED003,Amoxicillin,31,1,36,6,1
2023-02-17,MED004,Painkiller,32,0,32,0,10
2023-02-17,MED005,DOLO,66,1,87,1,4
2023-02-20,MED001,Paracetamol,44,0,72,5,8
2023-02-20,MED002,Ibuprofen,47,0,50,4,7
2023-02-20,MED003,Amoxicillin,57,1,49,1,9
2023-02-20,MED004,Painkiller,37,1,42,6,3
2023-02-20,MED005,DOLO,70,1,84,4,10
2023-02-22,MED001,Paracetamol,43,1,43,3,8
2023-02-22,MED002,Ibuprofen,50,0,54,5,9
2023-02-22,MED003,Amoxicillin,63,0,55,1,4
2023-02-22,MED004,Painkiller,43,0,69,0,5
2023-02-22,MED005,DOLO,20,0,37,4,4
2023-02-24,MED001,Paracetamol,49,0,72,2,5
2023-02-24,MED002,Ibuprofen,37,0,46,3,11
2023-02-24,MED003,Amoxicillin,29,0,57,0,11
2023-02-24,MED004,Painkiller,81,1,91,6,2
2023-02-24,MED005,DOLO,62,1,73,1,7
2023-02-27,MED001,Paracetamol,27,1,37,3,10
2023-02-27,MED002,Ibuprofen,97,0,99,4,4
2023-02-27,MED003,Amoxicillin,35,0,25,5,7
2023-02-27,MED004,Painkiller,56,0,59,5,3
2023-02-27,MED005,DOLO,43,1,73,5,3
2023-02-28,MED001,Paracetamol,36,1,54,3,8
2023-02-28,MED002,Ibuprofen,47,0,41,3,12
2023-02-28,MED003,Amoxicillin,84,0,99,3,5
2023-02-28,MED004,Painkiller,81,0,99,0,4
2023-02-28,MED005,DOLO,91,1,84,1,7
2023-03-03,MED001,Paracetamol,24,1,53,2,3
2023-03-03,MED002,Ibuprofen,99,1,97,5,5
2023-03-03,MED003,Amoxicillin,30,0,60,3,12
2023-03-03,MED004,Painkiller,58,0,56,3,5
2023-03-03,MED005,DOLO,22,1,42,6,6
2023-03-08,MED001,Paracetamol,84,0,101,3,7
2023-03-08,MED002,Ibuprofen,37,1,63,0,7
2023-03-08,MED003,Amoxicillin,40,0,32,1,12
2023-03-08,MED004,Painkiller,71,0,93,5,6
2023-03-08,MED005,DOLO,71,1,87,5,2
2023-03-10,MED001,Paracetamol,56,1,63,2,10
2023-03-10,MED002,Ibuprofen,82,0,78,4,4
2023-03-10,MED003,Amoxicillin,95,1,121,6,9
2023-03-10,MED004,Painkiller,55,0,61,4,12
2023-03-10,MED005,DOLO,84,1,76,4,12
2023-03-11,MED001,Paracetamol,99,1,109,0,5
2023-03-11,MED002,Ibuprofen,96,0,95,6,7
2023-03-11,MED003,Amoxicillin,75,1,78,1,3
2023-03-11,MED004,Painkiller,48,1,62,0,3
2023-03-11,MED005,DOLO,32,0,57,4,12
2023-03-16,MED001,Paracetamol,88,0,84,2,10
2023-03-16,MED002,Ibuprofen,56,1,60,2,1
2023-03-16,MED003,Amoxicillin,20,0,21,5,8
2023-03-16,MED004,Painkiller,75,0,73,1,10
2023-03-16,MED005,DOLO,87,1,108,2,3
2023-03-18,MED001,Paracetamol,40,1,55,5,8
2023-03-18,MED002,Ibuprofen,84,1,78,6,9
2023-03-18,MED003,Amoxicillin,84,0,82,1,8
2023-03-18,MED004,Painkiller,87,1,80,2,11
2023-03-18,MED005,DOLO,89,1,83,3,9
2023-03-20,MED001,Paracetamol,26,1,20,5,4
2023-03-20,MED002,Ibuprofen,52,1,67,2,8
2023-03-20,MED003,Amoxicillin,93,1,108,0,11
2023-03-20,MED004,Painkiller,61,1,79,4,5
2023-03-20,MED005,DOLO,92,1,94,5,9
2023-03-23,MED001,Paracetamol,50,0,79,6,8
2023-03-23,MED002,Ibuprofen,39,0,54,6,2
2023-03-23,MED003,Amoxicillin,26,0,52,1,7
2023-03-23,MED004,Painkiller,30,1,45,1,1
2023-03-23,MED005,DOLO,32,1,42,2,6
2023-03-25,MED001,Paracetamol,77,1,84,2,8
2023-03-25,MED002,Ibuprofen,86,1,96,2,6
2023-03-25,MED003,Amoxicillin,83,1,79,1,5
2023-03-25,MED004,Painkiller,80,1,87,0,1
2023-03-25,MED005,DOLO,26,1,49,3,6
2023-03-26,MED001,Paracetamol,86,1,109,6,3
2023-03-26,MED002,Ibuprofen,57,0,69,0,7
2023-03-26,MED003,Amoxicillin,68,1,74,2,2
2023-03-26,MED004,Painkiller,39,0,45,6,5
2023-03-26,MED005,DOLO,53,0,75,4,10
2023-03-31,MED001,Paracetamol,80,1,70,1,4
2023-03-31,MED002,Ibuprofen,45,1,69,3,1
2023-03-31,MED003,Amoxicillin,85,0,95,6,8
2023-03-31,MED004,Painkiller,25,0,43,0,4
2023-03-31,MED005,DOLO,72,0,64,4,5
2023-04-04,MED001,Paracetamol,54,0,57,4,11
2023-04-04,MED002,Ibuprofen,72,0,73,0,12
2023-04-04,MED003,Amoxicillin,62,0,86,4,12
2023-04-04,MED004,Painkiller,88,0,79,4,5
2023-04-04,MED005,DOLO,28,0,35,5,10
2023-04-08,MED001,Paracetamol,21,1,51,0,10
2023-04-08,MED002,Ibuprofen,80,1,106,3,3
2023-04-08,MED003,Amoxicillin,54,1,53,4,5
2023-04-08,MED004,Painkiller,34,0,47,3,10
2023-04-08,MED005,DOLO,54,0,63,2,1
2023-04-12,MED001,Paracetamol,79,0,91,6,7
2023-04-12,MED002,Ibuprofen,82,1,104,0,10
2023-04-12,MED003,Amoxicillin,61,1,91,5,4
2023-04-12,MED004,Painkiller,93,1,84,2,10
2023-04-12,MED005,DOLO,100,0,98,5,7
2023-04-17,MED001,Paracetamol,20,0,49,2,5
2023-04-17,MED002,Ibuprofen,38,0,42,0,6
2023-04-17,MED003,Amoxicillin,87,0,98,4,5
2023-04-17,MED004,Painkiller,98,0,117,1,5
2023-04-17,MED005,DOLO,39,0,43,0,10
2023-04-18,MED001,Paracetamol,76,1,96,2,9
2023-04-18,MED002,Ibuprofen,75,1,88,4,6
2023-04-18,MED003,Amoxicillin,34,1,28,4,7
2023-04-18,MED004,Painkiller,54,0,56,0,9
2023-04-18,MED005,DOLO,86,0,114,2,11
2023-04-23,MED001,Paracetamol,86,1,108,6,5
2023-04-23,MED002,Ibuprofen,33,1,33,1,11
2023-04-23,MED003,Amoxicillin,48,0,65,0,12
2023-04-23,MED004,Painkiller,66,1,95,6,5
2023-04-23,MED005,DOLO,41,1,57,6,8
2023-04-26,MED001,Paracetamol,57,0,53,6,8
2023-04-26,MED002,Ibuprofen,44,0,58,3,3
2023-04-26,MED003,Amoxicillin,95,0,90,2,2
2023-04-26,MED004,Painkiller,87,0,106,4,9
2023-04-26,MED005,DOLO,39,1,38,3,6
2023-05-01,MED001,Paracetamol,63,1,79,4,9
2023-05-01,MED002,Ibuprofen,95,0,111,1,4
2023-05-01,MED003,Amoxicillin,37,1,36,1,11
2023-05-01,MED004,Painkiller,80,0,98,4,9
2023-05-01,MED005,DOLO,94,0,93,1,4
2023-05-06,MED001,Paracetamol,80,0,72,5,7
2023-05-06,MED002,Ibuprofen,60,1,84,5,11
2023-05-06,MED003,Amoxicillin,77,0,102,2,8
2023-05-06,MED004,Painkiller,77,1,83,0,11
2023-05-06,MED005,DOLO,76,1,97,2,6
2023-05-10,MED001,Paracetamol,45,0,69,4,10
2023-05-10,MED002,Ibuprofen,25,1,28,3,9
2023-05-10,MED003,Amoxicillin,28,1,55,0,6
2023-05-10,MED004,Painkiller,83,0,108,4,5
2023-05-10,MED005,DOLO,67,1,67,3,9
2023-05-12,MED001,Paracetamol,46,1,71,4,8
2023-05-12,MED002,Ibuprofen,72,0,95,0,3
2023-05-12,MED003,Amoxicillin,22,1,37,0,3
2023-05-12,MED004,Painkiller,50,1,46,1,2
2023-05-12,MED005,DOLO,100,0,130,6,6
2023-05-17,MED001,Paracetamol,31,0,30,4,11
2023-05-17,MED002,Ibuprofen,89,1,85,4,3
2023-05-17,MED003,Amoxicillin,23,1,13,3,7
2023-05-17,MED004,Painkiller,96,0,93,0,8
2023-05-17,MED005,DOLO,95,0,99,3,3
2023-05-22,MED001,Paracetamol,95,0,109,4,10
2023-05-22,MED002,Ibuprofen,49,0,56,5,9
2023-05-22,MED003,Amoxicillin,75,1,103,3,1
2023-05-22,MED004,Painkiller,51,1,43,3,8
2023-05-22,MED005,DOLO,61,1,83,4,7
2023-05-23,MED001,Paracetamol,86,0,88,2,6
2023-05-23,MED002,Ibuprofen,77,0,98,3,4
2023-05-23,MED003,Amoxicillin,32,0,35,0,6
2023-05-23,MED004,Painkiller,62,1,92,0,11
2023-05-23,MED005,DOLO,60,1,52,2,3
2023-05-26,MED001,Paracetamol,31,1,60,4,11
2023-05-26,MED002,Ibuprofen,48,1,55,2,1
2023-05-26,MED003,Amoxicillin,59,1,81,4,4
2023-05-26,MED004,Painkiller,33,0,42,0,5
2023-05-26,MED005,DOLO,81,0,77,6,3
2023-05-30,MED001,Paracetamol,49,1,42,1,7
2023-05-30,MED002,Ibuprofen,88,1,85,2,11
2023-05-30,MED003,Amoxicillin,70,0,62,4,11
2023-05-30,MED004,Painkiller,76,1,105,3,9
2023-05-30,MED005,DOLO,26,0,30,5,5
2023-06-04,MED001,Paracetamol,100,1,112,3,9
2023-06-04,MED002,Ibuprofen,57,1,73,3,10
2023-06-04,MED003,Amoxicillin,57,0,61,6,7
2023-06-04,MED004,Painkiller,74,1,65,0,7
2023-06-04,MED005,DOLO,47,0,76,2,8
2023-06-06,MED001,Paracetamol,47,1,69,5,4
2023-06-06,MED002,Ibuprofen,35,1,62,3,6
2023-06-06,MED003,Amoxicillin,77,0,105,5,11
2023-06-06,MED004,Painkiller,38,1,42,0,9
2023-06-06,MED005,DOLO,70,0,62,1,10
2023-06-07,MED001,Paracetamol,31,1,56,2,12
2023-06-07,MED002,Ibuprofen,58,0,62,1,3
2023-06-07,MED003,Amoxicillin,58,0,72,6,12
2023-06-07,MED004,Painkiller,67,0,92,2,11
2023-06-07,MED005,DOLO,52,0,79,3,7
2023-06-08,MED001,Paracetamol,23,1,26,2,5
2023-06-08,MED002,Ibuprofen,69,1,75,3,3
2023-06-08,MED003,Amoxicillin,35,1,65,4,6
2023-06-08,MED004,Painkiller,89,1,84,5,8
2023-06-08,MED005,DOLO,54,0,71,0,8
2023-06-12,MED001,Paracetamol,20,1,10,1,3
2023-06-12,MED002,Ibuprofen,29,0,44,4,9
2023-06-12,MED003,Amoxicillin,29,1,25,1,5
2023-06-12,MED004,Painkiller,55,1,69,5,1
2023-06-12,MED005,DOLO,95,1,120,1,12
2023-06-15,MED001,Paracetamol,82,1,90,0,12
2023-06-15,MED002,Ibuprofen,36,0,60,3,5
2023-06-15,MED003,Amoxicillin,50,0,41,6,3
2023-06-15,MED004,Painkiller,74,1,65,4,12
2023-06-15,MED005,DOLO,94,1,95,0,9
2023-06-17,MED001,Paracetamol,44,1,58,3,8
2023-06-17,MED002,Ibuprofen,35,1,51,3,7
2023-06-17,MED003,Amoxicillin,29,0,27,2,12
2023-06-17,MED004,Painkiller,70,0,77,1,1
2023-06-17,MED005,DOLO,37,0,35,5,12
2023-06-18,MED001,Paracetamol,48,1,77,4,9
2023-06-18,MED002,Ibuprofen,25,0,28,5,8
2023-06-18,MED003,Amoxicillin,74,0,90,3,6
2023-06-18,MED004,Painkiller,99,0,95,3,8
2023-06-18,MED005,DOLO,98,0,108,1,11
2023-06-22,MED001,Paracetamol,58,1,73,0,5
2023-06-22,MED002,Ibuprofen,57,0,86,1,4
2023-06-22,MED003,Amoxicillin,51,1,45,3,5
2023-06-22,MED004,Painkiller,70,1,87,2,3
2023-06-22,MED005,DOLO,68,0,65,4,7
2023-06-27,MED001,Paracetamol,51,1,49,3,4
2023-06-27,MED002,Ibuprofen,28,1,42,4,11
2023-06-27,MED003,Amoxicillin,62,1,89,6,3
2023-06-27,MED004,Painkiller,43,1,61,3,5
2023-06-27,MED005,DOLO,31,1,59,0,1
2023-07-01,MED001,Paracetamol,47,1,37,1,12
2023-07-01,MED002,Ibuprofen,62,1,56,5,12
2023-07-01,MED003,Amoxicillin,46,1,54,5,5
2023-07-01,MED004,Painkiller,90,1,110,1,3
2023-07-01,MED005,DOLO,88,0,114,0,5
2023-07-05,MED001,Paracetamol,80,0,84,0,5
2023-07-05,MED002,Ibuprofen,66,1,80,5,12
2023-07-05,MED003,Amoxicillin,30,1,50,2,10
2023-07-05,MED004,Painkiller,45,0,57,0,2
2023-07-05,MED005,DOLO,53,1,76,4,8
2023-07-06,MED001,Paracetamol,95,1,98,0,3
2023-07-06,MED002,Ibuprofen,21,1,11,4,6
2023-07-06,MED003,Amoxicillin,56,0,74,3,11
2023-07-06,MED004,Painkiller,75,1,71,4,4
2023-07-06,MED005,DOLO,26,1,48,0,1
2023-07-11,MED001,Paracetamol,32,1,37,0,5
2023-07-11,MED002,Ibuprofen,46,0,56,0,2
2023-07-11,MED003,Amoxicillin,52,0,69,3,9
2023-07-11,MED004,Painkiller,72,0,102,0,1
2023-07-11,MED005,DOLO,82,0,107,3,2
2023-07-15,MED001,Paracetamol,25,1,55,4,6
2023-07-15,MED002,Ibuprofen,74,1,72,2,8
2023-07-15,MED003,Amoxicillin,26,1,51,5,1
2023-07-15,MED004,Painkiller,38,1,65,5,4
2023-07-15,MED005,DOLO,51,0,64,2,3
2023-07-20,MED001,Paracetamol,45,0,60,0,1
2023-07-20,MED002,Ibuprofen,43,0,36,1,9
2023-07-20,MED003,Amoxicillin,75,1,86,5,1
2023-07-20,MED004,Painkiller,61,0,61,2,12
2023-07-20,MED005,DOLO,32,0,40,6,3
2023-07-23,MED001,Paracetamol,23,1,39,3,1
2023-07-23,MED002,Ibuprofen,33,1,27,2,6
2023-07-23,MED003,Amoxicillin,95,0,86,0,7
2023-07-23,MED004,Painkiller,74,0,77,6,12
2023-07-23,MED005,DOLO,86,0,84,1,3
2023-07-27,MED001,Paracetamol,55,0,47,2,4
2023-07-27,MED002,Ibuprofen,95,0,96,5,3
2023-07-27,MED003,Amoxicillin,26,1,40,1,11
2023-07-27,MED004,Painkiller,23,0,52,6,1
2023-07-27,MED005,DOLO,29,0,32,2,9
2023-07-29,MED001,Paracetamol,59,0,63,4,2
2023-07-29,MED002,Ibuprofen,44,0,45,2,3
2023-07-29,MED003,Amoxicillin,86,1,83,6,4
2023-07-29,MED004,Painkiller,40,0,68,2,6
2023-07-29,MED005,DOLO,72,1,83,1,4
2023-08-01,MED001,Paracetamol,58,0,80,3,5
2023-08-01,MED002,Ibuprofen,58,1,75,6,1
2023-08-01,MED003,Amoxicillin,42,1,69,4,7
2023-08-01,MED004,Painkiller,74,0,81,1,12
2023-08-01,MED005,DOLO,26,1,31,3,8
2023-08-02,MED001,Paracetamol,80,0,87,5,10
2023-08-02,MED002,Ibuprofen,90,1,91,4,8
2023-08-02,MED003,Amoxicillin,49,1,64,6,2
2023-08-02,MED004,Painkiller,62,0,76,3,6
2023-08-02,MED005,DOLO,62,0,69,3,7
2023-08-05,MED001,Paracetamol,40,1,45,6,11
2023-08-05,MED002,Ibuprofen,85,0,114,3,7
2023-08-05,MED003,Amoxicillin,58,0,65,3,6
2023-08-05,MED004,Painkiller,48,0,63,6,10
2023-08-05,MED005,DOLO,67,0,75,3,5
2023-08-07,MED001,Paracetamol,70,1,80,5,4
2023-08-07,MED002,Ibuprofen,63,0,88,4,12
2023-08-07,MED003,Amoxicillin,72,0,102,6,10
2023-08-07,MED004,Painkiller,90,1,95,1,5
2023-08-07,MED005,DOLO,45,1,66,4,3
2023-08-10,MED001,Paracetamol,58,0,69,3,2
2023-08-10,MED002,Ibuprofen,40,1,56,1,12
2023-08-10,MED003,Amoxicillin,100,0,110,2,4
2023-08-10,MED004,Painkiller,56,1,81,2,9
2023-08-10,MED005,DOLO,74,0,100,0,7
2023-08-14,MED001,Paracetamol,32,1,56,1,5
2023-08-14,MED002,Ibuprofen,92,1,119,5,4
2023-08-14,MED003,Amoxicillin,98,0,114,0,6
2023-08-14,MED004,Painkiller,48,0,44,3,9
2023-08-14,MED005,DOLO,45,1,40,0,4
2023-08-17,MED001,Paracetamol,22,1,25,3,3
2023-08-17,MED002,Ibuprofen,68,0,88,5,3
2023-08-17,MED003,Amoxicillin,20,0,27,4,10
2023-08-17,MED004,Painkiller,74,1,99,5,1
2023-08-17,MED005,DOLO,91,0,105,5,5
2023-08-18,MED001,Paracetamol,93,0,90,1,2
2023-08-18,MED002,Ibuprofen,56,1,58,4,5
2023-08-18,MED003,Amoxicillin,76,1,77,2,11
2023-08-18,MED004,Painkiller,55,0,82,6,11
2023-08-18,MED005,DOLO,41,1,49,2,7
2023-08-20,MED001,Paracetamol,46,0,74,0,8
2023-08-20,MED002,Ibuprofen,37,1,27,1,7
2023-08-20,MED003,Amoxicillin,93,1,115,6,11
2023-08-20,MED004,Painkiller,30,0,31,5,7
2023-08-20,MED005,DOLO,69,1,95,3,2
2023-08-23,MED001,Paracetamol,99,1,117,5,1
2023-08-23,MED002,Ibuprofen,72,0,75,2,4
2023-08-23,MED003,Amoxicillin,96,0,88,0,7
2023-08-23,MED004,Painkiller,33,0,45,6,10
2023-08-23,MED005,DOLO,23,0,38,6,12
2023-08-25,MED001,Paracetamol,51,1,78,0,2
2023-08-25,MED002,Ibuprofen,44,0,48,2,5
2023-08-25,MED003,Amoxicillin,47,1,63,6,8
2023-08-25,MED004,Painkiller,46,1,70,6,2
2023-08-25,MED005,DOLO,56,0,82,4,12
2023-08-26,MED001,Paracetamol,53,0,46,0,7
2023-08-26,MED002,Ibuprofen,83,0,75,0,5
2023-08-26,MED003,Amoxicillin,89,0,85,3,1
2023-08-26,MED004,Painkiller,56,0,47,0,5
2023-08-26,MED005,DOLO,40,0,39,4,9
2023-08-28,MED001,Paracetamol,73,1,70,3,9
2023-08-28,MED002,Ibuprofen,24,0,53,4,1
2023-08-28,MED003,Amoxicillin,51,1,50,0,4
2023-08-28,MED004,Painkiller,53,1,62,4,5
2023-08-28,MED005,DOLO,39,0,42,2,4
2023-09-01,MED001,Paracetamol,29,1,22,5,8
2023-09-01,MED002,Ibuprofen,92,0,113,6,10
2023-09-01,MED003,Amoxicillin,32,0,56,3,1
2023-09-01,MED004,Painkiller,30,1,50,0,12
2023-09-01,MED005,DOLO,31,1,28,1,3
2023-09-06,MED001,Paracetamol,32,1,23,1,5
2023-09-06,MED002,Ibuprofen,79,0,79,4,9
2023-09-06,MED003,Amoxicillin,31,1,26,0,3
2023-09-06,MED004,Painkiller,88,1,118,2,6
2023-09-06,MED005,DOLO,37,1,31,6,10
2023-09-09,MED001,Paracetamol,47,1,67,6,9
2023-09-09,MED002,Ibuprofen,67,1,81,2,7
2023-09-09,MED003,Amoxicillin,44,0,49,4,2
2023-09-09,MED004,Painkiller,24,1,33,4,2
2023-09-09,MED005,DOLO,68,0,94,2,3
2023-09-13,MED001,Paracetamol,51,0,48,2,5
2023-09-13,MED002,Ibuprofen,26,0,31,0,6
2023-09-13,MED003,Amoxicillin,47,1,40,3,10
2023-09-13,MED004,Painkiller,75,0,89,0,7
2023-09-13,MED005,DOLO,90,1,102,2,3
2023-09-14,MED001,Paracetamol,61,0,82,5,5
2023-09-14,MED002,Ibuprofen,29,0,27,5,6
2023-09-14,MED003,Amoxicillin,56,1,50,5,8
2023-09-14,MED004,Painkiller,94,1,117,4,6
2023-09-14,MED005,DOLO,74,1,102,2,9
2023-09-15,MED001,Paracetamol,92,0,85,0,6
2023-09-15,MED002,Ibuprofen,33,1,50,3,6
2023-09-15,MED003,Amoxicillin,71,0,84,2,9
2023-09-15,MED004,Painkiller,57,0,58,3,11
2023-09-15,MED005,DOLO,31,1,30,3,7
2023-09-16,MED001,Paracetamol,37,1,52,2,1
2023-09-16,MED002,Ibuprofen,53,1,43,3,1
2023-09-16,MED003,Amoxicillin,25,0,33,6,11
2023-09-16,MED004,Painkiller,55,0,59,0,7
2023-09-16,MED005,DOLO,85,1,86,2,1
2023-09-20,MED001,Paracetamol,85,1,81,0,1
2023-09-20,MED002,Ibuprofen,72,1,96,4,1
2023-09-20,MED003,Amoxicillin,54,0,75,1,9
2023-09-20,MED004,Painkiller,38,0,58,3,3
2023-09-20,MED005,DOLO,44,0,41,2,11
2023-09-24,MED001,Paracetamol,40,0,44,1,9
2023-09-24,MED002,Ibuprofen,38,0,39,4,3
2023-09-24,MED003,Amoxicillin,56,0,80,2,8
2023-09-24,MED004,Painkiller,61,0,84,1,6
2023-09-24,MED005,DOLO,97,1,89,0,5
2023-09-28,MED001,Paracetamol,31,0,56,2,8
2023-09-28,MED002,Ibuprofen,97,0,101,2,2
2023-09-28,MED003,Amoxicillin,34,0,46,5,1
2023-09-28,MED004,Painkiller,60,0,70,6,8
2023-09-28,MED005,DOLO,38,0,61,4,3
2023-09-30,MED001,Paracetamol,20,1,28,0,11
2023-09-30,MED002,Ibuprofen,66,1,91,0,10
2023-09-30,MED003,Amoxicillin,79,0,70,1,9
2023-09-30,MED004,Painkiller,22,0,13,2,2
2023-09-30,MED005,DOLO,99,1,110,1,5
2023-10-02,MED001,Paracetamol,29,1,27,6,9
2023-10-02,MED002,Ibuprofen,32,1,40,3,9
2023-10-02,MED003,Amoxicillin,72,1,80,5,11
2023-10-02,MED004,Painkiller,36,0,37,0,11
2023-10-02,MED005,DOLO,85,0,76,3,4
2023-10-03,MED001,Paracetamol,64,1,89,5,12
2023-10-03,MED002,Ibuprofen,23,0,42,4,10
2023-10-03,MED003,Amoxicillin,34,0,30,1,11
2023-10-03,MED004,Painkiller,99,1,105,1,12
2023-10-03,MED005,DOLO,71,0,81,6,6
2023-10-07,MED001,Paracetamol,90,1,102,3,6
2023-10-07,MED002,Ibuprofen,95,1,86,4,5
2023-10-07,MED003,Amoxicillin,43,0,59,4,7
2023-10-07,MED004,Painkiller,92,0,101,2,3
2023-10-07,MED005,DOLO,86,1,76,3,2
2023-10-10,MED001,Paracetamol,26,1,37,3,8
2023-10-10,MED002,Ibuprofen,50,0,68,6,5
2023-10-10,MED003,Amoxicillin,67,1,59,0,7
2023-10-10,MED004,Painkiller,60,0,78,3,2
2023-10-10,MED005,DOLO,48,1,73,0,5
2023-10-11,MED001,Paracetamol,95,0,93,2,4
2023-10-11,MED002,Ibuprofen,22,1,24,3,12
2023-10-11,MED003,Amoxicillin,71,0,101,4,7
2023-10-11,MED004,Painkiller,57,1,66,3,8
2023-10-11,MED005,DOLO,43,1,33,4,5
2023-10-13,MED001,Paracetamol,43,0,42,2,3
2023-10-13,MED002,Ibuprofen,47,1,69,0,1
2023-10-13,MED003,Amoxicillin,55,0,74,5,3
2023-10-13,MED004,Painkiller,59,0,70,2,4
2023-10-13,MED005,DOLO,70,0,80,4,6
2023-10-17,MED001,Paracetamol,60,1,68,6,10
2023-10-17,MED002,Ibuprofen,23,1,24,6,8
2023-10-17,MED003,Amoxicillin,92,1,82,1,5
2023-10-17,MED004,Painkiller,41,1,59,0,4
2023-10-17,MED005,DOLO,47,0,46,4,6
2023-10-18,MED001,Paracetamol,96,1,108,1,4
2023-10-18,MED002,Ibuprofen,30,1,60,4,3
2023-10-18,MED003,Amoxicillin,87,1,91,0,5
2023-10-18,MED004,Painkiller,22,0,50,3,7
2023-10-18,MED005,DOLO,43,0,61,1,2
2023-10-23,MED001,Paracetamol,82,1,82,4,3
2023-10-23,MED002,Ibuprofen,36,0,45,0,7
2023-10-23,MED003,Amoxicillin,79,0,76,2,11
2023-10-23,MED004,Painkiller,50,0,65,3,10
2023-10-23,MED005,DOLO,46,1,36,3,4
2023-10-25,MED001,Paracetamol,36,1,28,1,2
2023-10-25,MED002,Ibuprofen,49,0,71,0,5
2023-10-25,MED003,Amoxicillin,88,1,78,1,3
2023-10-25,MED004,Painkiller,25,1,21,5,10
2023-10-25,MED005,DOLO,26,0,52,1,11
2023-10-26,MED001,Paracetamol,51,0,64,4,4
2023-10-26,MED002,Ibuprofen,82,1,77,4,1
2023-10-26,MED003,Amoxicillin,20,0,11,1,12
2023-10-26,MED004,Painkiller,94,1,111,0,7
2023-10-26,MED005,DOLO,38,0,49,3,12
