Date,Product_ID,Product_name,Historical_Sales,Promotion,Demand,Day_of_Week,Month
2023-04-04,MED005,DOLO,30,1,43,1,4
2023-04-06,MED001,Paracetamol,43,1,53,3,4
2023-04-06,MED002,Ibuprofen,39,0,45,3,4
2023-04-06,MED003,Amoxicillin,21,1,32,3,4
2023-04-06,MED004,Painkiller,55,0,56,3,4
2023-04-06,MED005,DOLO,34,1,43,3,4
2023-04-08,MED001,Paracetamol,38,1,39,5,4
2023-04-08,MED002,Ibuprofen,26,0,26,5,4
2023-04-08,MED003,Amoxicillin,27,0,34,5,4
2023-04-08,MED004,Painkiller,30,1,46,5,4
2023-04-08,MED005,DOLO,21,1,24,5,4
2023-04-13,MED001,Paracetamol,42,0,51,3,4
2023-04-13,MED002,Ibuprofen,47,1,53,3,4
2023-04-13,MED003,Amoxicillin,22,1,28,3,4
2023-04-13,MED004,Painkiller,41,0,37,3,4
2023-04-13,MED005,DOLO,40,0,47,3,4
2023-04-17,MED001,Paracetamol,47,1,49,0,4
2023-04-17,MED002,Ibuprofen,41,0,44,0,4
2023-04-17,MED003,Amoxicillin,29,0,24,0,4
2023-04-17,MED004,Painkiller,44,0,48,0,4
2023-04-17,MED005,DOLO,32,1,44,0,4
2023-04-18,MED001,Paracetamol,53,1,63,1,4
2023-04-18,MED002,Ibuprofen,33,0,30,1,4
2023-04-18,MED003,Amoxicillin,32,0,41,1,4
2023-04-18,MED004,Painkiller,47,0,56,1,4
2023-04-18,MED005,DOLO,21,0,21,1,4
2023-04-23,MED001,Paracetamol,28,1,38,6,4
2023-04-23,MED002,Ibuprofen,29,1,44,6,4
2023-04-23,MED003,Amoxicillin,14,0,16,6,4
2023-04-23,MED004,Painkiller,33,0,31,6,4
2023-04-23,MED005,DOLO,20,0,16,6,4
2023-04-25,MED001,Paracetamol,43,1,59,1,4
2023-04-25,MED002,Ibuprofen,37,0,35,1,4
2023-04-25,MED003,Amoxicillin,25,0,32,1,4
2023-04-25,MED004,Painkiller,51,1,56,1,4
2023-04-25,MED005,DOLO,38,0,37,1,4
2023-04-26,MED001,Paracetamol,53,1,62,2,4
2023-04-26,MED002,Ibuprofen,46,0,45,2,4
2023-04-26,MED003,Amoxicillin,13,1,30,2,4
2023-04-26,MED004,Painkiller,53,0,52,2,4
2023-04-26,MED005,DOLO,37,1,38,2,4
2023-04-30,MED001,Paracetamol,34,0,29,6,4
2023-04-30,MED002,Ibuprofen,33,0,39,6,4
2023-04-30,MED003,Amoxicillin,23,0,22,6,4
2023-04-30,MED004,Painkiller,31,1,35,6,4
2023-04-30,MED005,DOLO,17,1,35,6,4
2023-05-02,MED001,Paracetamol,50,0,53,1,5
2023-05-02,MED002,Ibuprofen,38,0,45,1,5
2023-05-02,MED003,Amoxicillin,23,0,18,1,5
2023-05-02,MED004,Painkiller,50,1,51,1,5
2023-05-02,MED005,DOLO,25,0,29,1,5
2023-05-06,MED001,Paracetamol,27,0,24,5,5
2023-05-06,MED002,Ibuprofen,35,1,46,5,5
2023-05-06,MED003,Amoxicillin,11,0,16,5,5
2023-05-06,MED004,Painkiller,42,0,51,5,5
2023-05-06,MED005,DOLO,27,1,40,5,5
2023-05-11,MED001,Paracetamol,35,1,41,3,5
2023-05-11,MED002,Ibuprofen,30,0,26,3,5
2023-05-11,MED003,Amoxicillin,16,0,12,3,5
2023-05-11,MED004,Painkiller,48,0,57,3,5
2023-05-11,MED005,DOLO,19,0,19,3,5
2023-05-16,MED001,Paracetamol,34,1,43,1,5
2023-05-16,MED002,Ibuprofen,43,0,50,1,5
2023-05-16,MED003,Amoxicillin,14,0,9,1,5
2023-05-16,MED004,Painkiller,43,1,62,1,5
2023-05-16,MED005,DOLO,22,1,23,1,5
2023-05-21,MED001,Paracetamol,34,0,39,6,5
2023-05-21,MED002,Ibuprofen,30,0,39,6,5
2023-05-21,MED003,Amoxicillin,20,0,20,6,5
2023-05-21,MED004,Painkiller,37,0,39,6,5
2023-05-21,MED005,DOLO,13,0,10,6,5
2023-05-24,MED001,Paracetamol,36,0,32,2,5
2023-05-24,MED002,Ibuprofen,43,0,42,2,5
2023-05-24,MED003,Amoxicillin,28,0,35,2,5
2023-05-24,MED004,Painkiller,39,0,42,2,5
2023-05-24,MED005,DOLO,29,0,25,2,5
2023-05-28,MED001,Paracetamol,38,0,45,6,5
2023-05-28,MED002,Ibuprofen,23,0,32,6,5
2023-05-28,MED003,Amoxicillin,19,0,24,6,5
2023-05-28,MED004,Painkiller,37,0,41,6,5
2023-05-28,MED005,DOLO,13,1,29,6,5
2023-06-02,MED001,Paracetamol,36,0,45,4,6
2023-06-02,MED002,Ibuprofen,39,0,39,4,6
2023-06-02,MED003,Amoxicillin,24,0,25,4,6
2023-06-02,MED004,Painkiller,47,0,54,4,6
2023-06-02,MED005,DOLO,31,0,28,4,6
2023-06-07,MED001,Paracetamol,40,0,41,2,6
2023-06-07,MED002,Ibuprofen,38,1,50,2,6
2023-06-07,MED003,Amoxicillin,28,0,25,2,6
2023-06-07,MED004,Painkiller,52,0,55,2,6
2023-06-07,MED005,DOLO,22,0,23,2,6
2023-06-11,MED001,Paracetamol,38,0,42,6,6
2023-06-11,MED002,Ibuprofen,26,0,33,6,6
2023-06-11,MED003,Amoxicillin,24,0,28,6,6
2023-06-11,MED004,Painkiller,24,0,20,6,6
2023-06-11,MED005,DOLO,24,0,24,6,6
2023-06-16,MED001,Paracetamol,35,0,37,4,6
2023-06-16,MED002,Ibuprofen,41,0,45,4,6
2023-06-16,MED003,Amoxicillin,19,0,17,4,6
2023-06-16,MED004,Painkiller,35,0,40,4,6
2023-06-16,MED005,DOLO,30,0,33,4,6
2023-06-20,MED001,Paracetamol,34,0,33,1,6
2023-06-20,MED002,Ibuprofen,30,0,28,1,6
2023-06-20,MED003,Amoxicillin,21,0,29,1,6
2023-06-20,MED004,Painkiller,42,0,39,1,6
2023-06-20,MED005,DOLO,25,0,27,1,6
2023-06-22,MED001,Paracetamol,39,0,45,3,6
2023-06-22,MED002,Ibuprofen,35,1,40,3,6
2023-06-22,MED003,Amoxicillin,27,0,27,3,6
2023-06-22,MED004,Painkiller,52,1,53,3,6
2023-06-22,MED005,DOLO,32,0,36,3,6
2023-06-26,MED001,Paracetamol,52,1,56,0,6
2023-06-26,MED002,Ibuprofen,30,1,33,0,6
2023-06-26,MED003,Amoxicillin,29,0,27,0,6
2023-06-26,MED004,Painkiller,50,0,45,0,6
2023-06-26,MED005,DOLO,31,0,30,0,6
2023-06-30,MED001,Paracetamol,44,1,56,4,6
2023-06-30,MED002,Ibuprofen,35,0,35,4,6
2023-06-30,MED003,Amoxicillin,28,0,27,4,6
2023-06-30,MED004,Painkiller,43,1,55,4,6
2023-06-30,MED005,DOLO,25,1,25,4,6
2023-07-03,MED001,Paracetamol,38,0,41,0,7
2023-07-03,MED002,Ibuprofen,35,0,35,0,7
2023-07-03,MED003,Amoxicillin,13,0,8,0,7
2023-07-03,MED004,Painkiller,38,1,49,0,7
2023-07-03,MED005,DOLO,35,0,37,0,7
2023-07-05,MED001,Paracetamol,44,1,55,2,7
2023-07-05,MED002,Ibuprofen,27,0,29,2,7
2023-07-05,MED003,Amoxicillin,18,1,22,2,7
2023-07-05,MED004,Painkiller,47,1,49,2,7
2023-07-05,MED005,DOLO,22,1,35,2,7
2023-07-08,MED001,Paracetamol,29,0,33,5,7
2023-07-08,MED002,Ibuprofen,35,1,41,5,7
2023-07-08,MED003,Amoxicillin,14,0,11,5,7
2023-07-08,MED004,Painkiller,31,0,40,5,7
2023-07-08,MED005,DOLO,27,0,22,5,7
2023-07-13,MED001,Paracetamol,34,0,30,3,7
2023-07-13,MED002,Ibuprofen,38,0,40,3,7
2023-07-13,MED003,Amoxicillin,29,0,29,3,7
2023-07-13,MED004,Painkiller,39,0,36,3,7
2023-07-13,MED005,DOLO,25,0,23,3,7
2023-07-17,MED001,Paracetamol,48,1,48,0,7
2023-07-17,MED002,Ibuprofen,44,1,47,0,7
2023-07-17,MED003,Amoxicillin,16,1,20,0,7
2023-07-17,MED004,Painkiller,34,0,34,0,7
2023-07-17,MED005,DOLO,19,1,28,0,7
2023-07-19,MED001,Paracetamol,34,0,41,2,7
2023-07-19,MED002,Ibuprofen,39,1,58,2,7
2023-07-19,MED003,Amoxicillin,25,1,29,2,7
2023-07-19,MED004,Painkiller,48,0,55,2,7
2023-07-19,MED005,DOLO,19,0,16,2,7
2023-07-22,MED001,Paracetamol,44,0,48,5,7
2023-07-22,MED002,Ibuprofen,28,0,26,5,7
2023-07-22,MED003,Amoxicillin,17,1,24,5,7
2023-07-22,MED004,Painkiller,31,0,32,5,7
2023-07-22,MED005,DOLO,27,0,32,5,7
2023-07-26,MED001,Paracetamol,45,1,52,2,7
2023-07-26,MED002,Ibuprofen,42,0,51,2,7
2023-07-26,MED003,Amoxicillin,18,1,29,2,7
2023-07-26,MED004,Painkiller,45,0,43,2,7
2023-07-26,MED005,DOLO,22,1,29,2,7
2023-07-27,MED001,Paracetamol,43,1,51,3,7
2023-07-27,MED002,Ibuprofen,43,1,50,3,7
2023-07-27,MED003,Amoxicillin,19,1,19,3,7
2023-07-27,MED004,Painkiller,47,0,51,3,7
2023-07-27,MED005,DOLO,31,0,32,3,7
2023-07-30,MED001,Paracetamol,22,1,40,6,7
2023-07-30,MED002,Ibuprofen,22,0,31,6,7
2023-07-30,MED003,Amoxicillin,13,1,22,6,7
2023-07-30,MED004,Painkiller,41,1,49,6,7
2023-07-30,MED005,DOLO,12,0,15,6,7
2023-08-01,MED001,Paracetamol,49,1,55,1,8
2023-08-01,MED002,Ibuprofen,46,0,51,1,8
2023-08-01,MED003,Amoxicillin,29,0,34,1,8
2023-08-01,MED004,Painkiller,50,1,56,1,8
2023-08-01,MED005,DOLO,40,0,42,1,8
2023-08-04,MED001,Paracetamol,39,0,48,4,8
2023-08-04,MED002,Ibuprofen,39,0,45,4,8
2023-08-04,MED003,Amoxicillin,30,0,31,4,8
2023-08-04,MED004,Painkiller,55,1,71,4,8
2023-08-04,MED005,DOLO,40,0,46,4,8
2023-08-07,MED001,Paracetamol,46,0,41,0,8
2023-08-07,MED002,Ibuprofen,41,0,38,0,8
2023-08-07,MED003,Amoxicillin,31,0,39,0,8
2023-08-07,MED004,Painkiller,55,0,63,0,8
2023-08-07,MED005,DOLO,36,0,32,0,8
2023-08-10,MED001,Paracetamol,39,1,53,3,8
2023-08-10,MED002,Ibuprofen,46,0,52,3,8
2023-08-10,MED003,Amoxicillin,29,0,29,3,8
2023-08-10,MED004,Painkiller,57,0,52,3,8
2023-08-10,MED005,DOLO,28,1,34,3,8
2023-08-15,MED001,Paracetamol,41,0,45,1,8
2023-08-15,MED002,Ibuprofen,47,0,53,1,8
2023-08-15,MED003,Amoxicillin,13,0,19,1,8
2023-08-15,MED004,Painkiller,56,1,63,1,8
2023-08-15,MED005,DOLO,21,0,18,1,8
2023-08-16,MED001,Paracetamol,46,0,55,2,8
2023-08-16,MED002,Ibuprofen,33,0,28,2,8
2023-08-16,MED003,Amoxicillin,27,1,29,2,8
2023-08-16,MED004,Painkiller,52,0,60,2,8
2023-08-16,MED005,DOLO,31,1,50,2,8
2023-08-18,MED001,Paracetamol,43,0,51,4,8
2023-08-18,MED002,Ibuprofen,44,0,48,4,8
2023-08-18,MED003,Amoxicillin,19,1,37,4,8
2023-08-18,MED004,Painkiller,54,0,52,4,8
2023-08-18,MED005,DOLO,38,1,52,4,8
2023-08-20,MED001,Paracetamol,30,0,34,6,8
2023-08-20,MED002,Ibuprofen,19,0,20,6,8
2023-08-20,MED003,Amoxicillin,18,1,22,6,8
2023-08-20,MED004,Painkiller,31,1,39,6,8
2023-08-20,MED005,DOLO,14,1,16,6,8
2023-08-22,MED001,Paracetamol,58,1,69,1,8
2023-08-22,MED002,Ibuprofen,45,1,58,1,8
2023-08-22,MED003,Amoxicillin,29,0,24,1,8
2023-08-22,MED004,Painkiller,52,1,53,1,8
2023-08-22,MED005,DOLO,33,0,36,1,8
2023-08-26,MED001,Paracetamol,40,0,44,5,8
2023-08-26,MED002,Ibuprofen,34,0,33,5,8
2023-08-26,MED003,Amoxicillin,19,1,28,5,8
2023-08-26,MED004,Painkiller,33,0,29,5,8
2023-08-26,MED005,DOLO,31,0,31,5,8
2023-08-28,MED001,Paracetamol,50,0,54,0,8
2023-08-28,MED002,Ibuprofen,34,1,35,0,8
2023-08-28,MED003,Amoxicillin,24,0,23,0,8
2023-08-28,MED004,Painkiller,45,0,40,0,8
2023-08-28,MED005,DOLO,34,0,40,0,8
2023-08-30,MED001,Paracetamol,49,0,48,2,8
2023-08-30,MED002,Ibuprofen,32,1,42,2,8
2023-08-30,MED003,Amoxicillin,20,0,18,2,8
2023-08-30,MED004,Painkiller,55,1,62,2,8
2023-08-30,MED005,DOLO,23,1,37,2,8
2023-08-31,MED001,Paracetamol,43,0,47,3,8
2023-08-31,MED002,Ibuprofen,32,0,29,3,8
2023-08-31,MED003,Amoxicillin,15,1,31,3,8
2023-08-31,MED004,Painkiller,51,0,54,3,8
2023-08-31,MED005,DOLO,22,0,25,3,8
2023-09-04,MED001,Paracetamol,52,1,62,0,9
2023-09-04,MED002,Ibuprofen,41,0,42,0,9
2023-09-04,MED003,Amoxicillin,18,1,22,0,9
2023-09-04,MED004,Painkiller,56,0,64,0,9
2023-09-04,MED005,DOLO,30,0,27,0,9
2023-09-08,MED001,Paracetamol,49,0,54,4,9
2023-09-08,MED002,Ibuprofen,50,0,54,4,9
2023-09-08,MED003,Amoxicillin,32,0,40,4,9
2023-09-08,MED004,Painkiller,60,1,67,4,9
2023-09-08,MED005,DOLO,41,0,41,4,9
2023-09-11,MED001,Paracetamol,60,1,77,0,9
2023-09-11,MED002,Ibuprofen,45,0,49,0,9
2023-09-11,MED003,Amoxicillin,24,1,38,0,9
2023-09-11,MED004,Painkiller,54,0,49,0,9
2023-09-11,MED005,DOLO,31,0,30,0,9
2023-09-16,MED001,Paracetamol,41,0,43,5,9
2023-09-16,MED002,Ibuprofen,43,0,50,5,9
2023-09-16,MED003,Amoxicillin,28,1,47,5,9
2023-09-16,MED004,Painkiller,41,0,46,5,9
2023-09-16,MED005,DOLO,27,0,35,5,9
2023-09-20,MED001,Paracetamol,47,0,54,2,9
2023-09-20,MED002,Ibuprofen,35,1,45,2,9
2023-09-20,MED003,Amoxicillin,23,0,24,2,9
2023-09-20,MED004,Painkiller,56,0,58,2,9
2023-09-20,MED005,DOLO,41,0,41,2,9
2023-09-24,MED001,Paracetamol,42,0,49,6,9
2023-09-24,MED002,Ibuprofen,31,1,32,6,9
2023-09-24,MED003,Amoxicillin,11,1,23,6,9
2023-09-24,MED004,Painkiller,42,0,39,6,9
2023-09-24,MED005,DOLO,21,0,28,6,9
2023-09-25,MED001,Paracetamol,61,0,60,0,9
2023-09-25,MED002,Ibuprofen,45,0,47,0,9
2023-09-25,MED003,Amoxicillin,27,1,36,0,9
2023-09-25,MED004,Painkiller,51,0,46,0,9
2023-09-25,MED005,DOLO,41,0,49,0,9
2023-09-27,MED001,Paracetamol,62,0,70,2,9
2023-09-27,MED002,Ibuprofen,38,0,33,2,9
2023-09-27,MED003,Amoxicillin,29,0,38,2,9
2023-09-27,MED004,Painkiller,61,0,59,2,9
2023-09-27,MED005,DOLO,36,1,40,2,9
2023-10-01,MED001,Paracetamol,38,0,38,6,10
2023-10-01,MED002,Ibuprofen,31,1,44,6,10
2023-10-01,MED003,Amoxicillin,21,1,22,6,10
2023-10-01,MED004,Painkiller,40,1,47,6,10
2023-10-01,MED005,DOLO,37,1,55,6,10
2023-10-05,MED001,Paracetamol,62,0,67,3,10
2023-10-05,MED002,Ibuprofen,39,0,42,3,10
2023-10-05,MED003,Amoxicillin,35,1,40,3,10
2023-10-05,MED004,Painkiller,54,0,63,3,10
2023-10-05,MED005,DOLO,44,0,42,3,10
2023-10-10,MED001,Paracetamol,66,0,70,1,10
2023-10-10,MED002,Ibuprofen,40,1,56,1,10
2023-10-10,MED003,Amoxicillin,21,1,26,1,10
2023-10-10,MED004,Painkiller,62,0,71,1,10
2023-10-10,MED005,DOLO,36,1,40,1,10
2023-10-11,MED001,Paracetamol,51,0,53,2,10
2023-10-11,MED002,Ibuprofen,40,0,47,2,10
2023-10-11,MED003,Amoxicillin,27,0,23,2,10
2023-10-11,MED004,Painkiller,61,0,70,2,10
2023-10-11,MED005,DOLO,35,1,45,2,10
2023-10-16,MED001,Paracetamol,51,0,60,0,10
2023-10-16,MED002,Ibuprofen,43,0,42,0,10
2023-10-16,MED003,Amoxicillin,34,0,34,0,10
2023-10-16,MED004,Painkiller,54,0,61,0,10
2023-10-16,MED005,DOLO,32,1,49,0,10
2023-10-20,MED001,Paracetamol,57,1,75,4,10
2023-10-20,MED002,Ibuprofen,40,0,36,4,10
2023-10-20,MED003,Amoxicillin,26,0,33,4,10
2023-10-20,MED004,Painkiller,50,1,68,4,10
2023-10-20,MED005,DOLO,43,0,38,4,10
2023-10-24,MED001,Paracetamol,65,1,75,1,10
2023-10-24,MED002,Ibuprofen,50,0,54,1,10
2023-10-24,MED003,Amoxicillin,22,0,22,1,10
2023-10-24,MED004,Painkiller,56,1,68,1,10
2023-10-24,MED005,DOLO,46,1,55,1,10
2023-10-25,MED001,Paracetamol,59,1,65,2,10
2023-10-25,MED002,Ibuprofen,55,1,68,2,10
2023-10-25,MED003,Amoxicillin,31,0,32,2,10
2023-10-25,MED004,Painkiller,51,0,59,2,10
2023-10-25,MED005,DOLO,44,0,46,2,10
2023-10-28,MED001,Paracetamol,40,0,42,5,10
2023-10-28,MED002,Ibuprofen,41,1,46,5,10
2023-10-28,MED003,Amoxicillin,31,1,40,5,10
2023-10-28,MED004,Painkiller,47,1,61,5,10
2023-10-28,MED005,DOLO,25,0,23,5,10
2023-10-31,MED001,Paracetamol,69,0,65,1,10
2023-10-31,MED002,Ibuprofen,41,0,36,1,10
2023-10-31,MED003,Amoxicillin,30,0,34,1,10
2023-10-31,MED004,Painkiller,50,0,52,1,10
2023-10-31,MED005,DOLO,45,1,59,1,10
2023-11-04,MED001,Paracetamol,50,1,52,5,11
2023-11-04,MED002,Ibuprofen,48,1,54,5,11
2023-11-04,MED003,Amoxicillin,23,1,37,5,11
2023-11-04,MED004,Painkiller,53,1,63,5,11
2023-11-04,MED005,DOLO,22,0,29,5,11
