Date,Product_ID,Product_name,Historical_Sales,Promotion,Demand,Day_of_Week,Month
2023-01-30,MED002,Ibuprofen,76,1,89,4,6
2023-01-30,MED003,Amoxicillin,79,0,105,1,10
2023-01-30,MED004,Painkiller,92,1,86,3,4
2023-01-30,MED005,DOLO,83,1,105,1,12
2023-01-30,MED006,JAHuuafuwf,76,0,103,6,2
2023-02-03,MED001,Paracetamol,27,1,27,2,2
2023-02-03,MED002,Ibuprofen,36,1,32,1,11
2023-02-03,MED003,Amoxicillin,24,1,43,5,3
2023-02-03,MED004,Painkiller,56,0,51,1,4
2023-02-03,MED005,DOLO,50,0,44,1,10
2023-02-03,MED006,JAHuuafuwf,95,0,96,2,7
2023-02-07,MED001,Paracetamol,22,1,52,0,7
2023-02-07,MED002,Ibuprofen,92,1,122,1,11
2023-02-07,MED003,Amoxicillin,20,1,44,2,11
2023-02-07,MED004,Painkiller,36,0,42,3,9
2023-02-07,MED005,DOLO,70,1,63,4,5
2023-02-07,MED006,JAHuuafuwf,31,0,48,2,4
2023-02-09,MED001,Paracetamol,81,0,68,6,7
2023-02-09,MED002,Ibuprofen,53,1,71,6,9
2023-02-09,MED003,Amoxicillin,63,1,82,3,6
2023-02-09,MED004,Painkiller,51,0,43,4,11
2023-02-09,MED005,DOLO,86,0,87,1,6
2023-02-09,MED006,JAHuuafuwf,64,1,58,4,1
2023-02-12,MED001,Paracetamol,61,0,74,3,5
2023-02-12,MED002,Ibuprofen,36,1,42,6,1
2023-02-12,MED003,Amoxicillin,81,1,101,4,11
2023-02-12,MED004,Painkiller,77,1,63,5,3
2023-02-12,MED005,DOLO,25,0,47,1,3
2023-02-12,MED006,JAHuuafuwf,35,0,24,3,1
2023-02-16,MED001,Paracetamol,31,1,51,3,7
2023-02-16,MED002,Ibuprofen,46,0,65,6,8
2023-02-16,MED003,Amoxicillin,92,1,87,4,8
2023-02-16,MED004,Painkiller,45,0,46,6,3
2023-02-16,MED005,DOLO,59,1,70,1,10
2023-02-16,MED006,JAHuuafuwf,34,1,61,4,7
2023-02-21,MED001,Paracetamol,59,1,51,3,1
2023-02-21,MED002,Ibuprofen,50,0,46,4,9
2023-02-21,MED003,Amoxicillin,84,0,99,0,1
2023-02-21,MED004,Painkiller,61,0,90,0,3
2023-02-21,MED005,DOLO,87,1,91,2,11
2023-02-21,MED006,JAHuuafuwf,30,0,16,1,11
2023-02-25,MED001,Paracetamol,40,0,30,5,8
2023-02-25,MED002,Ibuprofen,66,1,74,2,2
2023-02-25,MED003,Amoxicillin,70,1,88,3,10
2023-02-25,MED004,Painkiller,37,0,25,6,5
2023-02-25,MED005,DOLO,71,1,64,6,8
2023-02-25,MED006,JAHuuafuwf,60,0,51,2,3
2023-03-01,MED001,Paracetamol,71,1,72,2,3
2023-03-01,MED002,Ibuprofen,26,0,36,0,8
2023-03-01,MED003,Amoxicillin,88,1,91,5,9
2023-03-01,MED004,Painkiller,44,0,29,4,6
2023-03-01,MED005,DOLO,84,1,78,1,12
2023-03-01,MED006,JAHuuafuwf,91,0,101,4,12
2023-03-02,MED001,Paracetamol,21,1,9,6,2
2023-03-02,MED002,Ibuprofen,53,1,66,4,3
2023-03-02,MED003,Amoxicillin,49,0,59,3,2
2023-03-02,MED004,Painkiller,54,1,71,5,2
2023-03-02,MED005,DOLO,99,1,84,0,6
2023-03-02,MED006,JAHuuafuwf,25,0,46,3,8
2023-03-05,MED001,Paracetamol,97,1,124,1,1
2023-03-05,MED002,Ibuprofen,99,0,106,0,10
2023-03-05,MED003,Amoxicillin,36,0,28,6,9
2023-03-05,MED004,Painkiller,39,1,32,1,4
2023-03-05,MED005,DOLO,39,1,24,6,5
2023-03-05,MED006,JAHuuafuwf,93,0,108,4,6
2023-03-10,MED001,Paracetamol,84,0,106,0,6
2023-03-10,MED002,Ibuprofen,88,1,93,6,2
2023-03-10,MED003,Amoxicillin,29,1,27,6,10
2023-03-10,MED004,Painkiller,76,0,79,4,3
2023-03-10,MED005,DOLO,22,1,28,6,8
2023-03-10,MED006,JAHuuafuwf,58,0,62,1,5
2023-03-11,MED001,Paracetamol,91,1,91,4,7
2023-03-11,MED002,Ibuprofen,40,1,33,2,10
2023-03-11,MED003,Amoxicillin,30,0,59,0,3
2023-03-11,MED004,Painkiller,58,1,71,1,11
2023-03-11,MED005,DOLO,75,1,90,1,5
2023-03-11,MED006,JAHuuafuwf,58,0,83,2,4
2023-03-13,MED001,Paracetamol,100,1,104,4,8
2023-03-13,MED002,Ibuprofen,86,1,81,4,7
2023-03-13,MED003,Amoxicillin,66,1,58,2,7
2023-03-13,MED004,Painkiller,59,0,77,6,11
2023-03-13,MED005,DOLO,25,0,49,4,1
2023-03-13,MED006,JAHuuafuwf,48,1,67,5,1
2023-03-14,MED001,Paracetamol,57,0,60,3,10
2023-03-14,MED002,Ibuprofen,73,0,98,0,12
2023-03-14,MED003,Amoxicillin,26,1,11,4,2
2023-03-14,MED004,Painkiller,73,1,88,1,8
2023-03-14,MED005,DOLO,73,0,76,1,7
2023-03-14,MED006,JAHuuafuwf,68,0,61,2,5
2023-03-15,MED001,Paracetamol,96,0,83,1,7
2023-03-15,MED002,Ibuprofen,96,0,84,4,2
2023-03-15,MED003,Amoxicillin,54,0,45,5,6
2023-03-15,MED004,Painkiller,38,1,38,0,12
2023-03-15,MED005,DOLO,34,1,30,6,3
2023-03-15,MED006,JAHuuafuwf,70,1,59,2,8
2023-03-19,MED001,Paracetamol,62,1,83,6,1
2023-03-19,MED002,Ibuprofen,21,0,39,2,3
2023-03-19,MED003,Amoxicillin,98,0,96,2,10
2023-03-19,MED004,Painkiller,87,1,100,6,5
2023-03-19,MED005,DOLO,40,0,61,4,11
2023-03-19,MED006,JAHuuafuwf,51,1,75,3,11
2023-03-21,MED001,Paracetamol,73,1,88,6,2
2023-03-21,MED002,Ibuprofen,65,0,88,0,3
2023-03-21,MED003,Amoxicillin,41,1,36,5,5
2023-03-21,MED004,Painkiller,79,0,89,2,1
2023-03-21,MED005,DOLO,25,0,19,4,10
2023-03-21,MED006,JAHuuafuwf,22,0,52,5,1
2023-03-24,MED001,Paracetamol,75,1,89,3,2
2023-03-24,MED002,Ibuprofen,59,1,53,3,9
2023-03-24,MED003,Amoxicillin,82,0,112,2,6
2023-03-24,MED004,Painkiller,53,0,83,2,3
2023-03-24,MED005,DOLO,51,0,61,4,8
2023-03-24,MED006,JAHuuafuwf,96,0,126,5,1
2023-03-28,MED001,Paracetamol,75,1,83,6,5
2023-03-28,MED002,Ibuprofen,93,0,117,1,5
2023-03-28,MED003,Amoxicillin,49,1,71,0,5
2023-03-28,MED004,Painkiller,60,0,87,4,3
2023-03-28,MED005,DOLO,64,0,81,3,9
2023-03-28,MED006,JAHuuafuwf,48,1,62,1,4
2023-03-31,MED001,Paracetamol,85,0,84,1,1
2023-03-31,MED002,Ibuprofen,81,0,83,2,4
2023-03-31,MED003,Amoxicillin,100,0,88,1,4
2023-03-31,MED004,Painkiller,74,1,65,6,3
2023-03-31,MED005,DOLO,39,1,54,2,1
2023-03-31,MED006,JAHuuafuwf,92,1,89,5,8
2023-04-05,MED001,Paracetamol,40,0,40,1,6
2023-04-05,MED002,Ibuprofen,25,1,14,3,1
2023-04-05,MED003,Amoxicillin,36,0,29,2,2
2023-04-05,MED004,Painkiller,23,1,53,0,6
2023-04-05,MED005,DOLO,65,1,84,6,8
2023-04-05,MED006,JAHuuafuwf,26,1,51,5,1
2023-04-07,MED001,Paracetamol,54,0,48,5,11
2023-04-07,MED002,Ibuprofen,58,1,68,2,2
2023-04-07,MED003,Amoxicillin,30,0,38,6,6
2023-04-07,MED004,Painkiller,31,0,36,1,9
2023-04-07,MED005,DOLO,24,1,42,0,10
2023-04-07,MED006,JAHuuafuwf,31,0,38,0,6
2023-04-11,MED001,Paracetamol,48,1,72,2,2
2023-04-11,MED002,Ibuprofen,98,1,90,2,12
2023-04-11,MED003,Amoxicillin,83,1,90,3,2
2023-04-11,MED004,Painkiller,70,1,69,1,9
2023-04-11,MED005,DOLO,100,0,102,3,4
2023-04-11,MED006,JAHuuafuwf,22,1,14,5,7
2023-04-12,MED001,Paracetamol,37,0,64,5,9
2023-04-12,MED002,Ibuprofen,66,1,66,2,3
2023-04-12,MED003,Amoxicillin,21,0,35,3,2
2023-04-12,MED004,Painkiller,60,0,63,1,1
2023-04-12,MED005,DOLO,60,1,77,6,6
2023-04-12,MED006,JAHuuafuwf,73,1,87,0,5
2023-04-17,MED001,Paracetamol,44,0,73,3,1
2023-04-17,MED002,Ibuprofen,84,0,106,0,2
2023-04-17,MED003,Amoxicillin,25,0,28,6,7
2023-04-17,MED004,Painkiller,32,0,30,4,3
2023-04-17,MED005,DOLO,82,0,101,4,4
2023-04-17,MED006,JAHuuafuwf,24,1,34,5,2
2023-04-19,MED001,Paracetamol,69,0,89,4,2
2023-04-19,MED002,Ibuprofen,72,1,102,4,12
2023-04-19,MED003,Amoxicillin,65,0,83,6,11
2023-04-19,MED004,Painkiller,65,1,88,0,6
2023-04-19,MED005,DOLO,100,0,127,4,7
2023-04-19,MED006,JAHuuafuwf,62,1,82,4,3
2023-04-22,MED001,Paracetamol,68,1,64,4,1
2023-04-22,MED002,Ibuprofen,21,1,15,5,8
2023-04-22,MED003,Amoxicillin,40,0,65,4,2
2023-04-22,MED004,Painkiller,57,1,51,5,4
2023-04-22,MED005,DOLO,78,0,85,3,5
2023-04-22,MED006,JAHuuafuwf,22,1,40,1,12
2023-04-24,MED001,Paracetamol,23,0,11,6,7
2023-04-24,MED002,Ibuprofen,97,1,115,6,10
2023-04-24,MED003,Amoxicillin,94,1,85,5,5
2023-04-24,MED004,Painkiller,64,1,87,4,4
2023-04-24,MED005,DOLO,72,1,62,2,7
2023-04-24,MED006,JAHuuafuwf,81,1,102,0,7
2023-04-28,MED001,Paracetamol,68,1,81,2,2
2023-04-28,MED002,Ibuprofen,91,1,107,0,2
2023-04-28,MED003,Amoxicillin,74,1,81,3,1
2023-04-28,MED004,Painkiller,64,1,74,1,5
2023-04-28,MED005,DOLO,51,0,68,0,11
2023-04-28,MED006,JAHuuafuwf,76,0,98,1,1
2023-04-30,MED001,Paracetamol,24,0,31,4,6
2023-04-30,MED002,Ibuprofen,74,1,72,1,8
2023-04-30,MED003,Amoxicillin,81,1,81,0,11
2023-04-30,MED004,Painkiller,45,0,54,3,12
2023-04-30,MED005,DOLO,91,1,82,4,3
2023-04-30,MED006,JAHuuafuwf,73,0,81,2,9
2023-05-04,MED001,Paracetamol,81,0,66,6,2
2023-05-04,MED002,Ibuprofen,38,1,65,0,3
2023-05-04,MED003,Amoxicillin,67,1,73,2,1
2023-05-04,MED004,Painkiller,27,1,30,4,1
2023-05-04,MED005,DOLO,84,0,111,4,10
2023-05-04,MED006,JAHuuafuwf,90,0,111,6,8
2023-05-09,MED001,Paracetamol,71,1,71,4,9
2023-05-09,MED002,Ibuprofen,81,0,85,3,2
2023-05-09,MED003,Amoxicillin,70,0,55,1,5
2023-05-09,MED004,Painkiller,51,0,78,0,1
2023-05-09,MED005,DOLO,23,0,26,1,6
2023-05-09,MED006,JAHuuafuwf,40,1,64,1,1
2023-05-12,MED001,Paracetamol,82,1,73,3,10
2023-05-12,MED002,Ibuprofen,92,1,97,2,7
2023-05-12,MED003,Amoxicillin,69,0,86,4,8
2023-05-12,MED004,Painkiller,44,1,35,4,10
2023-05-12,MED005,DOLO,68,0,62,2,3
2023-05-12,MED006,JAHuuafuwf,77,1,102,3,1
2023-05-13,MED001,Paracetamol,20,0,13,1,1
2023-05-13,MED002,Ibuprofen,36,0,39,0,6
2023-05-13,MED003,Amoxicillin,68,1,81,6,2
2023-05-13,MED004,Painkiller,43,1,33,5,6
2023-05-13,MED005,DOLO,86,0,87,0,9
2023-05-13,MED006,JAHuuafuwf,100,0,117,0,6
2023-05-15,MED001,Paracetamol,28,1,38,3,1
2023-05-15,MED002,Ibuprofen,89,0,85,1,10
2023-05-15,MED003,Amoxicillin,36,1,54,4,5
2023-05-15,MED004,Painkiller,55,1,80,4,1
2023-05-15,MED005,DOLO,94,1,91,3,2
2023-05-15,MED006,JAHuuafuwf,61,0,76,3,10
2023-05-20,MED001,Paracetamol,61,1,65,2,3
2023-05-20,MED002,Ibuprofen,21,0,16,6,5
2023-05-20,MED003,Amoxicillin,91,0,92,4,9
2023-05-20,MED004,Painkiller,70,0,59,1,8
2023-05-20,MED005,DOLO,50,1,39,2,6
2023-05-20,MED006,JAHuuafuwf,25,0,14,6,2
2023-05-25,MED001,Paracetamol,88,0,117,1,7
2023-05-25,MED002,Ibuprofen,68,0,69,6,2
2023-05-25,MED003,Amoxicillin,97,0,124,4,7
2023-05-25,MED004,Painkiller,20,1,10,0,5
2023-05-25,MED005,DOLO,78,0,95,4,12
2023-05-25,MED006,JAHuuafuwf,35,0,57,6,10
2023-05-29,MED001,Paracetamol,36,1,45,5,11
2023-05-29,MED002,Ibuprofen,96,0,100,5,8
2023-05-29,MED003,Amoxicillin,72,0,75,0,1
2023-05-29,MED004,Painkiller,48,1,38,2,2
2023-05-29,MED005,DOLO,45,0,63,0,2
2023-05-29,MED006,JAHuuafuwf,91,0,95,0,6
2023-06-02,MED001,Paracetamol,30,0,25,2,11
2023-06-02,MED002,Ibuprofen,34,1,56,5,1
2023-06-02,MED003,Amoxicillin,59,1,72,0,9
2023-06-02,MED004,Painkiller,66,1,51,4,12
2023-06-02,MED005,DOLO,55,0,64,3,2
2023-06-02,MED006,JAHuuafuwf,57,1,75,1,2
2023-06-07,MED001,Paracetamol,22,0,13,2,6
2023-06-07,MED002,Ibuprofen,69,1,74,3,3
2023-06-07,MED003,Amoxicillin,39,1,44,5,8
2023-06-07,MED004,Painkiller,96,1,84,3,12
2023-06-07,MED005,DOLO,54,0,53,1,8
2023-06-07,MED006,JAHuuafuwf,53,1,77,5,10
2023-06-08,MED001,Paracetamol,98,1,83,4,4
2023-06-08,MED002,Ibuprofen,51,0,81,1,7
2023-06-08,MED003,Amoxicillin,98,1,88,1,11
2023-06-08,MED004,Painkiller,71,1,60,0,7
2023-06-08,MED005,DOLO,22,0,17,3,8
2023-06-08,MED006,JAHuuafuwf,64,0,53,5,11
2023-06-09,MED001,Paracetamol,91,0,98,3,7
2023-06-09,MED002,Ibuprofen,50,0,78,6,1
2023-06-09,MED003,Amoxicillin,30,0,49,4,7
2023-06-09,MED004,Painkiller,62,1,73,6,2
2023-06-09,MED005,DOLO,41,1,40,3,1
2023-06-09,MED006,JAHuuafuwf,69,1,55,0,5
2023-06-11,MED001,Paracetamol,76,1,94,3,8
2023-06-11,MED002,Ibuprofen,96,1,116,3,11
2023-06-11,MED003,Amoxicillin,94,1,111,2,9
2023-06-11,MED004,Painkiller,28,1,13,5,4
2023-06-11,MED005,DOLO,71,0,57,0,8
2023-06-11,MED006,JAHuuafuwf,79,0,68,3,8
2023-06-13,MED001,Paracetamol,48,1,53,4,5
2023-06-13,MED002,Ibuprofen,96,0,93,6,1
2023-06-13,MED003,Amoxicillin,76,0,68,0,8
2023-06-13,MED004,Painkiller,33,1,21,0,5
2023-06-13,MED005,DOLO,98,0,93,0,5
2023-06-13,MED006,JAHuuafuwf,56,1,46,6,6
2023-06-15,MED001,Paracetamol,62,1,75,2,4
2023-06-15,MED002,Ibuprofen,49,0,76,5,9
2023-06-15,MED003,Amoxicillin,58,1,87,2,6
2023-06-15,MED004,Painkiller,40,0,61,0,8
2023-06-15,MED005,DOLO,23,0,22,2,4
2023-06-15,MED006,JAHuuafuwf,20,0,24,4,12
2023-06-17,MED001,Paracetamol,94,0,103,5,7
2023-06-17,MED002,Ibuprofen,64,0,73,5,2
2023-06-17,MED003,Amoxicillin,98,1,124,6,8
2023-06-17,MED004,Painkiller,50,0,64,1,10
2023-06-17,MED005,DOLO,58,1,87,1,5
2023-06-17,MED006,JAHuuafuwf,84,1,114,5,3
2023-06-18,MED001,Paracetamol,45,1,63,3,6
2023-06-18,MED002,Ibuprofen,51,0,66,5,7
2023-06-18,MED003,Amoxicillin,90,1,117,0,5
2023-06-18,MED004,Painkiller,30,0,32,4,4
2023-06-18,MED005,DOLO,35,1,58,3,8
2023-06-18,MED006,JAHuuafuwf,24,1,9,2,6
2023-06-21,MED001,Paracetamol,91,0,106,6,4
2023-06-21,MED002,Ibuprofen,60,1,83,1,2
2023-06-21,MED003,Amoxicillin,35,1,28,2,1
2023-06-21,MED004,Painkiller,70,0,78,6,5
2023-06-21,MED005,DOLO,70,1,80,1,10
2023-06-21,MED006,JAHuuafuwf,88,1,73,0,5
2023-06-23,MED001,Paracetamol,100,1,108,3,1
2023-06-23,MED002,Ibuprofen,49,0,50,5,3
2023-06-23,MED003,Amoxicillin,80,0,99,3,7
2023-06-23,MED004,Painkiller,94,0,102,2,3
2023-06-23,MED005,DOLO,97,0,103,0,10
2023-06-23,MED006,JAHuuafuwf,42,1,30,0,1
2023-06-26,MED001,Paracetamol,30,0,57,6,12
2023-06-26,MED002,Ibuprofen,27,0,32,3,2
2023-06-26,MED003,Amoxicillin,73,0,95,3,4
2023-06-26,MED004,Painkiller,91,1,92,6,12
2023-06-26,MED005,DOLO,99,0,92,0,4
2023-06-26,MED006,JAHuuafuwf,20,0,48,5,9
2023-06-28,MED001,Paracetamol,85,0,111,6,4
2023-06-28,MED002,Ibuprofen,87,1,114,3,10
2023-06-28,MED003,Amoxicillin,99,0,127,5,12
2023-06-28,MED004,Painkiller,91,1,106,1,4
2023-06-28,MED005,DOLO,47,0,35,2,11
2023-06-28,MED006,JAHuuafuwf,53,0,69,5,8
2023-07-02,MED001,Paracetamol,100,0,125,3,6
2023-07-02,MED002,Ibuprofen,60,1,49,4,3
2023-07-02,MED003,Amoxicillin,36,0,54,4,3
2023-07-02,MED004,Painkiller,37,0,48,1,2
2023-07-02,MED005,DOLO,87,1,90,0,8
2023-07-02,MED006,JAHuuafuwf,69,0,94,5,11
2023-07-03,MED001,Paracetamol,48,0,42,1,7
2023-07-03,MED002,Ibuprofen,53,0,82,5,7
2023-07-03,MED003,Amoxicillin,97,0,109,4,4
2023-07-03,MED004,Painkiller,60,0,71,6,8
2023-07-03,MED005,DOLO,75,1,60,6,4
2023-07-03,MED006,JAHuuafuwf,38,0,59,5,2
2023-07-04,MED001,Paracetamol,93,0,120,1,6
2023-07-04,MED002,Ibuprofen,37,0,62,6,7
2023-07-04,MED003,Amoxicillin,78,0,74,3,10
2023-07-04,MED004,Painkiller,50,1,72,2,10
2023-07-04,MED005,DOLO,99,1,94,1,6
2023-07-04,MED006,JAHuuafuwf,43,1,44,2,5
2023-07-09,MED001,Paracetamol,86,1,86,6,12
2023-07-09,MED002,Ibuprofen,100,1,130,5,9
2023-07-09,MED003,Amoxicillin,75,0,67,0,5
2023-07-09,MED004,Painkiller,48,0,35,3,5
2023-07-09,MED005,DOLO,23,0,28,4,8
2023-07-09,MED006,JAHuuafuwf,81,0,87,2,12
2023-07-13,MED001,Paracetamol,64,0,89,3,12
2023-07-13,MED002,Ibuprofen,41,1,59,3,10
2023-07-13,MED003,Amoxicillin,26,0,33,4,2
2023-07-13,MED004,Painkiller,39,0,69,5,5
2023-07-13,MED005,DOLO,69,0,83,1,2
2023-07-13,MED006,JAHuuafuwf,72,0,82,3,12
2023-07-18,MED001,Paracetamol,22,0,16,1,6
2023-07-18,MED002,Ibuprofen,85,1,74,4,1
2023-07-18,MED003,Amoxicillin,42,1,49,5,10
2023-07-18,MED004,Painkiller,95,1,109,6,4
2023-07-18,MED005,DOLO,78,0,101,6,6
2023-07-18,MED006,JAHuuafuwf,82,1,89,0,10
2023-07-23,MED001,Paracetamol,38,1,51,2,11
2023-07-23,MED002,Ibuprofen,30,0,19,3,11
2023-07-23,MED003,Amoxicillin,47,1,61,0,4
2023-07-23,MED004,Painkiller,87,1,81,2,7
2023-07-23,MED005,DOLO,79,1,70,0,3
2023-07-23,MED006,JAHuuafuwf,66,1,61,1,4
2023-07-25,MED001,Paracetamol,23,0,42,0,6
2023-07-25,MED002,Ibuprofen,70,0,57,5,9
2023-07-25,MED003,Amoxicillin,38,0,63,2,11
2023-07-25,MED004,Painkiller,91,0,108,3,4
2023-07-25,MED005,DOLO,41,0,28,3,11
2023-07-25,MED006,JAHuuafuwf,86,0,76,1,11
2023-07-28,MED001,Paracetamol,76,0,106,3,6
2023-07-28,MED002,Ibuprofen,57,1,51,1,1
2023-07-28,MED003,Amoxicillin,80,0,65,0,10
2023-07-28,MED004,Painkiller,77,0,97,2,3
2023-07-28,MED005,DOLO,89,1,90,6,11
2023-07-28,MED006,JAHuuafuwf,28,1,56,5,3
2023-08-02,MED001,Paracetamol,82,1,80,5,7
2023-08-02,MED002,Ibuprofen,61,0,56,4,12
2023-08-02,MED003,Amoxicillin,61,1,67,0,11
2023-08-02,MED004,Painkiller,22,0,30,0,1
2023-08-02,MED005,DOLO,85,0,109,2,12
2023-08-02,MED006,JAHuuafuwf,88,1,118,1,3
2023-08-05,MED001,Paracetamol,74,0,72,5,1
2023-08-05,MED002,Ibuprofen,21,0,32,0,8
2023-08-05,MED003,Amoxicillin,37,0,37,2,1
2023-08-05,MED004,Painkiller,39,0,24,5,4
2023-08-05,MED005,DOLO,54,0,79,2,4
2023-08-05,MED006,JAHuuafuwf,78,1,76,4,2
2023-08-09,MED001,Paracetamol,75,0,95,0,10
2023-08-09,MED002,Ibuprofen,34,1,64,3,4
2023-08-09,MED003,Amoxicillin,35,1,47,4,7
2023-08-09,MED004,Painkiller,91,1,119,2,1
2023-08-09,MED005,DOLO,51,0,36,2,6
2023-08-09,MED006,JAHuuafuwf,55,1,44,0,7
2023-08-12,MED001,Paracetamol,32,1,42,2,10
2023-08-12,MED002,Ibuprofen,79,0,65,5,9
2023-08-12,MED003,Amoxicillin,56,1,62,4,1
2023-08-12,MED004,Painkiller,32,1,58,0,8
2023-08-12,MED005,DOLO,72,1,66,4,7
2023-08-12,MED006,JAHuuafuwf,41,0,63,1,5
2023-08-16,MED001,Paracetamol,32,0,39,0,6
2023-08-16,MED002,Ibuprofen,22,1,46,4,12
2023-08-16,MED003,Amoxicillin,73,0,70,0,6
2023-08-16,MED004,Painkiller,40,1,48,1,12
2023-08-16,MED005,DOLO,51,0,44,5,9
2023-08-16,MED006,JAHuuafuwf,26,1,43,6,9
2023-08-19,MED001,Paracetamol,44,1,70,3,11
2023-08-19,MED002,Ibuprofen,58,0,65,2,12
2023-08-19,MED003,Amoxicillin,27,1,43,3,3
2023-08-19,MED004,Painkiller,63,0,86,2,1
2023-08-19,MED005,DOLO,33,0,25,2,3
2023-08-19,MED006,JAHuuafuwf,61,1,78,5,7
2023-08-22,MED001,Paracetamol,43,1,56,5,9
2023-08-22,MED002,Ibuprofen,90,0,100,0,4
2023-08-22,MED003,Amoxicillin,30,1,32,4,10
2023-08-22,MED004,Painkiller,22,0,8,2,6
2023-08-22,MED005,DOLO,88,0,118,6,10
2023-08-22,MED006,JAHuuafuwf,80,0,99,3,2
2023-08-26,MED001,Paracetamol,59,0,55,4,4
2023-08-26,MED002,Ibuprofen,67,1,96,6,5
2023-08-26,MED003,Amoxicillin,66,0,53,2,12
2023-08-26,MED004,Painkiller,65,1,78,2,8
2023-08-26,MED005,DOLO,83,0,74,5,4
2023-08-26,MED006,JAHuuafuwf,77,0,63,5,5
2023-08-29,MED001,Paracetamol,62,1,73,1,8
2023-08-29,MED002,Ibuprofen,52,1,80,0,2
2023-08-29,MED003,Amoxicillin,69,0,89,4,6
2023-08-29,MED004,Painkiller,87,1,74,6,2
2023-08-29,MED005,DOLO,64,0,60,0,4
2023-08-29,MED006,JAHuuafuwf,45,1,75,4,10
2023-08-31,MED001,Paracetamol,68,0,53,4,4
2023-08-31,MED002,Ibuprofen,54,1,66,5,12
2023-08-31,MED003,Amoxicillin,29,0,56,4,11
2023-08-31,MED004,Painkiller,93,0,78,5,8
2023-08-31,MED005,DOLO,55,1,46,5,2
2023-08-31,MED006,JAHuuafuwf,51,1,72,6,10
2023-09-02,MED001,Paracetamol,36,1,27,5,6
2023-09-02,MED002,Ibuprofen,70,0,69,1,9
2023-09-02,MED003,Amoxicillin,82,1,76,4,6
2023-09-02,MED004,Painkiller,91,1,108,5,2
2023-09-02,MED005,DOLO,89,1,89,4,8
2023-09-02,MED006,JAHuuafuwf,70,0,58,5,10
2023-09-05,MED001,Paracetamol,21,0,36,1,8
2023-09-05,MED002,Ibuprofen,95,1,119,4,10
2023-09-05,MED003,Amoxicillin,58,1,63,3,11
2023-09-05,MED004,Painkiller,52,1,54,0,1
2023-09-05,MED005,DOLO,77,1,99,6,3
2023-09-05,MED006,JAHuuafuwf,74,0,83,5,6
2023-09-08,MED001,Paracetamol,56,0,60,6,8
2023-09-08,MED002,Ibuprofen,65,0,94,3,1
